autor;naturaleza_fo;instance;n_repeticiones;valor_fo_lns;valor_fo_alns
santos2019;MIN;grafo6392,40,edgelist;5;8,6;8,4
santos2019;MIN;grafo6393,43,edgelist;5;9;9,2
santos2019;MIN;grafo6394,67,edgelist;5;9,2;9,6
santos2019;MIN;grafo6395,57,edgelist;5;8,6;8,6
santos2019;MIN;grafo6396,45,edgelist;5;10;10
santos2019;MIN;grafo6397,44,edgelist;5;8;8
santos2019;MIN;grafo6398,41,edgelist;5;6;6,2
santos2019;MIN;grafo6399,55,edgelist;5;10;10
santos2019;MIN;grafo640,16,edgelist;5;3;3
santos2019;MIN;grafo6400,45,edgelist;5;8;8
santos2019;MIN;grafo6401,45,edgelist;5;11;11
santos2019;MIN;grafo6402,39,edgelist;5;7;7
santos2019;MIN;grafo6403,41,edgelist;5;7;7
santos2019;MIN;grafo6404,55,edgelist;5;8;8
santos2019;MIN;grafo6405,55,edgelist;5;8;8
santos2019;MIN;grafo6406,43,edgelist;5;8;8
santos2019;MIN;grafo6407,47,edgelist;5;7;7,2
santos2019;MIN;grafo6408,47,edgelist;5;6,6;6,4
santos2019;MIN;grafo6409,40,edgelist;5;7;7
santos2019;MIN;grafo641,21,edgelist;5;4;4
santos2019;MIN;grafo6410,50,edgelist;5;9,8;10
santos2019;MIN;grafo6411,45,edgelist;5;8;8
santos2019;MIN;grafo6412,65,edgelist;5;8;8,8
santos2019;MIN;grafo6413,62,edgelist;5;11;11
santos2019;MIN;grafo6414,84,edgelist;5;8;8,6
santos2019;MIN;grafo6415,55,edgelist;5;5;5
santos2019;MIN;grafo6416,38,edgelist;5;9;9
santos2019;MIN;grafo6417,39,edgelist;5;6;6
santos2019;MIN;grafo6418,89,edgelist;5;16,4;16,4
santos2019;MIN;grafo6419,45,edgelist;5;9;9
santos2019;MIN;grafo642,14,edgelist;5;3;3
santos2019;MIN;grafo6420,39,edgelist;5;9;9
santos2019;MIN;grafo6421,44,edgelist;5;6;6,4
santos2019;MIN;grafo6422,89,edgelist;5;12,2;12
santos2019;MIN;grafo6423,57,edgelist;5;11;11
santos2019;MIN;grafo6424,78,edgelist;5;10;10
santos2019;MIN;grafo6425,78,edgelist;5;9,8;9,8
santos2019;MIN;grafo6426,48,edgelist;5;7;7
santos2019;MIN;grafo6427,44,edgelist;5;8,6;8,6
santos2019;MIN;grafo6428,51,edgelist;5;8;8
santos2019;MIN;grafo6429,41,edgelist;5;11;11
santos2019;MIN;grafo643,12,edgelist;5;3;3
santos2019;MIN;grafo6430,71,edgelist;5;7,4;7,4
santos2019;MIN;grafo6431,41,edgelist;5;6;6
santos2019;MIN;grafo6432,44,edgelist;5;7;7
santos2019;MIN;grafo6433,48,edgelist;5;8;8
santos2019;MIN;grafo6434,78,edgelist;5;8,4;8,4
santos2019;MIN;grafo6435,36,edgelist;5;7;7
santos2019;MIN;grafo6436,74,edgelist;5;9;9
santos2019;MIN;grafo6437,47,edgelist;5;11;11
santos2019;MIN;grafo6438,45,edgelist;5;7;7
santos2019;MIN;grafo6439,41,edgelist;5;7;7
santos2019;MIN;grafo644,14,edgelist;5;4;4
santos2019;MIN;grafo6440,49,edgelist;5;8;8,4
santos2019;MIN;grafo6441,41,edgelist;5;8;8
santos2019;MIN;grafo6442,45,edgelist;5;6,8;6,6
santos2019;MIN;grafo6443,46,edgelist;5;9;9
santos2019;MIN;grafo6444,64,edgelist;5;11;11
santos2019;MIN;grafo6445,49,edgelist;5;7;7,2
santos2019;MIN;grafo6446,57,edgelist;5;6,6;6,2
santos2019;MIN;grafo6447,87,edgelist;5;14,8;14,4
santos2019;MIN;grafo6448,80,edgelist;5;9;9,4
santos2019;MIN;grafo6449,51,edgelist;5;7;7,2
santos2019;MIN;grafo645,17,edgelist;5;3;3
santos2019;MIN;grafo6450,37,edgelist;5;6;6,2
santos2019;MIN;grafo6451,47,edgelist;5;10;10
santos2019;MIN;grafo6452,58,edgelist;5;10;10
santos2019;MIN;grafo6453,49,edgelist;5;4;4,2
santos2019;MIN;grafo6454,60,edgelist;5;7;7,2
santos2019;MIN;grafo6455,39,edgelist;5;7;7,4
santos2019;MIN;grafo6456,58,edgelist;5;12,4;12,4
santos2019;MIN;grafo6457,58,edgelist;5;12,6;12,6
santos2019;MIN;grafo6458,40,edgelist;5;9,2;9,2
santos2019;MIN;grafo6459,57,edgelist;5;9;9
santos2019;MIN;grafo646,25,edgelist;5;3;3
santos2019;MIN;grafo6460,40,edgelist;5;8,8;8,8
santos2019;MIN;grafo6461,48,edgelist;5;7;7
santos2019;MIN;grafo6462,46,edgelist;5;6;6
santos2019;MIN;grafo6463,84,edgelist;5;10,4;10
santos2019;MIN;grafo6464,42,edgelist;5;7;7
santos2019;MIN;grafo6465,39,edgelist;5;5;5
santos2019;MIN;grafo6466,51,edgelist;5;7;7
santos2019;MIN;grafo6467,38,edgelist;5;4,2;4
santos2019;MIN;grafo6468,83,edgelist;5;11,4;11
santos2019;MIN;grafo6469,47,edgelist;5;11;11
santos2019;MIN;grafo647,78,edgelist;5;9,2;9
santos2019;MIN;grafo6470,45,edgelist;5;10;10
santos2019;MIN;grafo6471,46,edgelist;5;8;8
santos2019;MIN;grafo6472,40,edgelist;5;8;8
santos2019;MIN;grafo6473,39,edgelist;5;6;6
santos2019;MIN;grafo6474,46,edgelist;5;7;7
santos2019;MIN;grafo6475,51,edgelist;5;8;8
santos2019;MIN;grafo6476,39,edgelist;5;7;7
santos2019;MIN;grafo6477,37,edgelist;5;6;6
santos2019;MIN;grafo6478,38,edgelist;5;6,8;7
santos2019;MIN;grafo6479,38,edgelist;5;7;7
santos2019;MIN;grafo648,39,edgelist;5;4;4
santos2019;MIN;grafo6480,38,edgelist;5;7;7
santos2019;MIN;grafo6481,38,edgelist;5;6;6
santos2019;MIN;grafo6482,87,edgelist;5;12;12
santos2019;MIN;grafo6483,60,edgelist;5;11;11
santos2019;MIN;grafo6484,45,edgelist;5;5;5
santos2019;MIN;grafo6485,40,edgelist;5;6;6
santos2019;MIN;grafo6486,75,edgelist;5;12,2;12,2
santos2019;MIN;grafo6487,53,edgelist;5;5,4;5,4
santos2019;MIN;grafo6488,49,edgelist;5;8;8
santos2019;MIN;grafo6489,48,edgelist;5;7;7
santos2019;MIN;grafo649,14,edgelist;5;8;8
santos2019;MIN;grafo6490,57,edgelist;5;11;10,8
santos2019;MIN;grafo6491,51,edgelist;5;4,2;4,2
santos2019;MIN;grafo6492,38,edgelist;5;7;7
santos2019;MIN;grafo6493,39,edgelist;5;6;6
santos2019;MIN;grafo6494,62,edgelist;5;10;10,2
santos2019;MIN;grafo6495,39,edgelist;5;9;9
santos2019;MIN;grafo6496,52,edgelist;5;11;11
santos2019;MIN;grafo6497,46,edgelist;5;8;8,2
santos2019;MIN;grafo6498,40,edgelist;5;7;7
santos2019;MIN;grafo6499,46,edgelist;5;10;9,8
santos2019;MIN;grafo650,12,edgelist;5;2;2
santos2019;MIN;grafo6500,55,edgelist;5;10,6;11
santos2019;MIN;grafo6501,40,edgelist;5;7;7
santos2019;MIN;grafo6502,77,edgelist;5;8;8,2
santos2019;MIN;grafo6503,59,edgelist;5;7,4;7,4
santos2019;MIN;grafo6504,56,edgelist;5;6;6
santos2019;MIN;grafo6505,80,edgelist;5;13,2;13
santos2019;MIN;grafo6506,80,edgelist;5;13;13
santos2019;MIN;grafo6507,59,edgelist;5;9;9,2
santos2019;MIN;grafo6508,62,edgelist;5;6,4;6,6
santos2019;MIN;grafo6509,38,edgelist;5;7;7
santos2019;MIN;grafo651,16,edgelist;5;3;3
santos2019;MIN;grafo6510,49,edgelist;5;7;7
santos2019;MIN;grafo6511,46,edgelist;5;6;6
santos2019;MIN;grafo6512,46,edgelist;5;7,2;7,2
santos2019;MIN;grafo6513,47,edgelist;5;6;6
santos2019;MIN;grafo6514,39,edgelist;5;10;10
santos2019;MIN;grafo6515,47,edgelist;5;8;8
santos2019;MIN;grafo6516,35,edgelist;5;8;8
santos2019;MIN;grafo6517,35,edgelist;5;8;8
santos2019;MIN;grafo6518,85,edgelist;5;10,8;11,2
santos2019;MIN;grafo6519,56,edgelist;5;10;10
santos2019;MIN;grafo652,14,edgelist;5;2;2
santos2019;MIN;grafo6520,84,edgelist;5;11;11
santos2019;MIN;grafo6521,59,edgelist;5;12;12
santos2019;MIN;grafo6522,59,edgelist;5;14,6;15
santos2019;MIN;grafo6523,47,edgelist;5;9,6;9,8
santos2019;MIN;grafo6524,45,edgelist;5;8,2;8,2
santos2019;MIN;grafo6525,45,edgelist;5;5;5,4
santos2019;MIN;grafo6526,51,edgelist;5;7,4;7,2
santos2019;MIN;grafo6527,69,edgelist;5;13;13
santos2019;MIN;grafo6528,72,edgelist;5;8,2;8
santos2019;MIN;grafo6529,54,edgelist;5;9;8,4
santos2019;MIN;grafo653,12,edgelist;5;3;3
santos2019;MIN;grafo6530,41,edgelist;5;7;7
santos2019;MIN;grafo6531,38,edgelist;5;6;6
santos2019;MIN;grafo6532,83,edgelist;5;15;15,2
santos2019;MIN;grafo6533,83,edgelist;5;15,4;14,8
santos2019;MIN;grafo6534,48,edgelist;5;6,6;6,8
santos2019;MIN;grafo6535,49,edgelist;5;8;8
santos2019;MIN;grafo6536,93,edgelist;5;10,8;11
santos2019;MIN;grafo6537,46,edgelist;5;5;5
santos2019;MIN;grafo6538,81,edgelist;5;9;9
santos2019;MIN;grafo6539,47,edgelist;5;9;9
santos2019;MIN;grafo654,25,edgelist;5;4;4
santos2019;MIN;grafo6540,56,edgelist;5;10;10,2
santos2019;MIN;grafo6541,39,edgelist;5;8;8
santos2019;MIN;grafo6542,79,edgelist;5;9,8;9,8
santos2019;MIN;grafo6543,37,edgelist;5;10;10
santos2019;MIN;grafo6544,48,edgelist;5;8;8
santos2019;MIN;grafo6545,71,edgelist;5;11;11
santos2019;MIN;grafo6546,56,edgelist;5;7;7
santos2019;MIN;grafo6547,38,edgelist;5;12;12
santos2019;MIN;grafo6548,46,edgelist;5;9;9
santos2019;MIN;grafo6549,45,edgelist;5;8;8
santos2019;MIN;grafo655,23,edgelist;5;3;3
santos2019;MIN;grafo6550,83,edgelist;5;15;15,6
santos2019;MIN;grafo6551,49,edgelist;5;7;7
santos2019;MIN;grafo6552,45,edgelist;5;4,2;4,2
santos2019;MIN;grafo6553,46,edgelist;5;9,2;9
santos2019;MIN;grafo6554,48,edgelist;5;9,2;9,6
santos2019;MIN;grafo6555,50,edgelist;5;7,6;8
santos2019;MIN;grafo6556,60,edgelist;5;12,6;12
santos2019;MIN;grafo6557,45,edgelist;5;8;8
santos2019;MIN;grafo6558,67,edgelist;5;9,2;9,6
santos2019;MIN;grafo6559,38,edgelist;5;5;5
santos2019;MIN;grafo656,22,edgelist;5;6;6
santos2019;MIN;grafo6560,37,edgelist;5;5;5
santos2019;MIN;grafo6561,48,edgelist;5;9,2;9,4
santos2019;MIN;grafo6562,98,edgelist;5;15,2;15
santos2019;MIN;grafo6563,44,edgelist;5;9;9
santos2019;MIN;grafo6564,42,edgelist;5;8;8
santos2019;MIN;grafo6565,59,edgelist;5;8;8
santos2019;MIN;grafo6566,57,edgelist;5;8;7,8
santos2019;MIN;grafo6567,60,edgelist;5;10;10,2
santos2019;MIN;grafo6568,56,edgelist;5;8;8
santos2019;MIN;grafo6569,45,edgelist;5;8;8
santos2019;MIN;grafo657,15,edgelist;5;6;6
santos2019;MIN;grafo6570,65,edgelist;5;12;12,2
santos2019;MIN;grafo6571,45,edgelist;5;12;12
santos2019;MIN;grafo6572,38,edgelist;5;5;5
santos2019;MIN;grafo6573,77,edgelist;5;9,2;8,8
santos2019;MIN;grafo6574,47,edgelist;5;8,6;8,6
santos2019;MIN;grafo6575,68,edgelist;5;14,4;14,6
santos2019;MIN;grafo6576,49,edgelist;5;6;6
santos2019;MIN;grafo6577,38,edgelist;5;6;6
santos2019;MIN;grafo6578,38,edgelist;5;8;8
santos2019;MIN;grafo6579,38,edgelist;5;6;6,2
santos2019;MIN;grafo658,15,edgelist;5;5;5
santos2019;MIN;grafo6580,51,edgelist;5;9;9
santos2019;MIN;grafo6581,61,edgelist;5;14;14
santos2019;MIN;grafo6582,49,edgelist;5;8;8
santos2019;MIN;grafo6583,61,edgelist;5;9,2;9,6
santos2019;MIN;grafo6584,61,edgelist;5;9;9
santos2019;MIN;grafo6585,97,edgelist;5;13;13
santos2019;MIN;grafo6586,48,edgelist;5;9;9
santos2019;MIN;grafo6587,45,edgelist;5;6;6
santos2019;MIN;grafo6588,49,edgelist;5;7;7
santos2019;MIN;grafo6589,37,edgelist;5;7;7
santos2019;MIN;grafo659,14,edgelist;5;3;3
santos2019;MIN;grafo6590,38,edgelist;5;7;7
santos2019;MIN;grafo6591,55,edgelist;5;9;9
santos2019;MIN;grafo6592,55,edgelist;5;9;9
santos2019;MIN;grafo6593,38,edgelist;5;8;8
santos2019;MIN;grafo6594,50,edgelist;5;11,2;11
santos2019;MIN;grafo6595,38,edgelist;5;8;8
santos2019;MIN;grafo6596,38,edgelist;5;5;5
santos2019;MIN;grafo6597,49,edgelist;5;11;11
santos2019;MIN;grafo6598,71,edgelist;5;14,2;14
santos2019;MIN;grafo6599,36,edgelist;5;7;7
santos2019;MIN;grafo660,13,edgelist;5;6;6
santos2019;MIN;grafo6600,47,edgelist;5;10;10
santos2019;MIN;grafo6601,46,edgelist;5;8,4;8
santos2019;MIN;grafo6602,76,edgelist;5;13;13,2
santos2019;MIN;grafo6603,49,edgelist;5;14;14
santos2019;MIN;grafo6604,38,edgelist;5;5;5
santos2019;MIN;grafo6605,46,edgelist;5;7;7,4
santos2019;MIN;grafo6606,70,edgelist;5;13;13
santos2019;MIN;grafo6607,51,edgelist;5;7,2;7
santos2019;MIN;grafo6608,53,edgelist;5;12;12
santos2019;MIN;grafo6609,54,edgelist;5;6,6;6
santos2019;MIN;grafo661,16,edgelist;5;3;3
santos2019;MIN;grafo6610,45,edgelist;5;11;11
santos2019;MIN;grafo6611,37,edgelist;5;10;10
santos2019;MIN;grafo6612,59,edgelist;5;11;11
santos2019;MIN;grafo6613,59,edgelist;5;11;11,2
santos2019;MIN;grafo6614,74,edgelist;5;10,2;10,4
santos2019;MIN;grafo6615,46,edgelist;5;9;9
santos2019;MIN;grafo6616,45,edgelist;5;8,2;8,4
santos2019;MIN;grafo6617,84,edgelist;5;13;13
santos2019;MIN;grafo6618,82,edgelist;5;9,2;8,8
santos2019;MIN;grafo6619,48,edgelist;5;7;7
santos2019;MIN;grafo662,14,edgelist;5;3;3
santos2019;MIN;grafo6620,56,edgelist;5;7;7
santos2019;MIN;grafo6621,60,edgelist;5;9;9
santos2019;MIN;grafo6622,68,edgelist;5;6,6;6
santos2019;MIN;grafo6623,59,edgelist;5;8,2;8,6
santos2019;MIN;grafo6624,59,edgelist;5;8,2;8,2
santos2019;MIN;grafo6625,99,edgelist;5;17,8;17,6
santos2019;MIN;grafo6626,54,edgelist;5;6;6
santos2019;MIN;grafo6627,57,edgelist;5;10,4;10,2
santos2019;MIN;grafo6628,46,edgelist;5;8;8
santos2019;MIN;grafo6629,37,edgelist;5;6;6
santos2019;MIN;grafo663,19,edgelist;5;4;4
santos2019;MIN;grafo6630,56,edgelist;5;7,2;7,2
santos2019;MIN;grafo6631,46,edgelist;5;7;7
santos2019;MIN;grafo6632,46,edgelist;5;9;9
santos2019;MIN;grafo6633,53,edgelist;5;9,2;9
santos2019;MIN;grafo6634,47,edgelist;5;6;6
santos2019;MIN;grafo6635,56,edgelist;5;7;7
santos2019;MIN;grafo6636,56,edgelist;5;7;7,2
santos2019;MIN;grafo6637,59,edgelist;5;7;7
santos2019;MIN;grafo6638,48,edgelist;5;6,8;6,6
santos2019;MIN;grafo6639,48,edgelist;5;7;7,2
santos2019;MIN;grafo664,22,edgelist;5;4;4
santos2019;MIN;grafo6640,79,edgelist;5;12;12,2
santos2019;MIN;grafo6641,40,edgelist;5;8;8
santos2019;MIN;grafo6642,35,edgelist;5;6;6
santos2019;MIN;grafo6643,34,edgelist;5;5;5
santos2019;MIN;grafo6644,38,edgelist;5;6;6
santos2019;MIN;grafo6645,47,edgelist;5;15,2;15,2
santos2019;MIN;grafo6646,77,edgelist;5;12,4;12
santos2019;MIN;grafo6647,97,edgelist;5;13,8;14,2
santos2019;MIN;grafo6648,56,edgelist;5;10;10
santos2019;MIN;grafo6649,56,edgelist;5;10;10
santos2019;MIN;grafo665,13,edgelist;5;2;2
santos2019;MIN;grafo6650,54,edgelist;5;7;7
santos2019;MIN;grafo6651,54,edgelist;5;7;7
santos2019;MIN;grafo6652,54,edgelist;5;9,4;9,2
santos2019;MIN;grafo6653,49,edgelist;5;9;9
santos2019;MIN;grafo6654,87,edgelist;5;13,2;13,2
santos2019;MIN;grafo6655,38,edgelist;5;8;8
santos2019;MIN;grafo6656,38,edgelist;5;5;5
santos2019;MIN;grafo6657,59,edgelist;5;9,2;9
santos2019;MIN;grafo6658,59,edgelist;5;9;9,4
santos2019;MIN;grafo6659,36,edgelist;5;11;11
santos2019;MIN;grafo666,12,edgelist;5;4;4
santos2019;MIN;grafo6660,98,edgelist;5;14,2;13,8
santos2019;MIN;grafo6661,55,edgelist;5;7;7,2
santos2019;MIN;grafo6662,46,edgelist;5;9;9
santos2019;MIN;grafo6663,39,edgelist;5;5;5,2
santos2019;MIN;grafo6664,47,edgelist;5;8;8
santos2019;MIN;grafo6665,46,edgelist;5;7,6;7,2
santos2019;MIN;grafo6666,37,edgelist;5;5;5
santos2019;MIN;grafo6667,77,edgelist;5;15;14,8
santos2019;MIN;grafo6668,49,edgelist;5;6;6
santos2019;MIN;grafo6669,64,edgelist;5;10;10,2
santos2019;MIN;grafo667,12,edgelist;5;3;3
santos2019;MIN;grafo6670,84,edgelist;5;13,6;13,6
santos2019;MIN;grafo6671,36,edgelist;5;7;7
santos2019;MIN;grafo6672,48,edgelist;5;7;7,2
santos2019;MIN;grafo6673,57,edgelist;5;9,2;9
santos2019;MIN;grafo6674,46,edgelist;5;8,2;8,2
santos2019;MIN;grafo6675,44,edgelist;5;8,6;8,2
santos2019;MIN;grafo6676,68,edgelist;5;9;9
santos2019;MIN;grafo6677,37,edgelist;5;5;5
santos2019;MIN;grafo6678,46,edgelist;5;5;5
santos2019;MIN;grafo6679,82,edgelist;5;11,2;11,2
santos2019;MIN;grafo668,16,edgelist;5;3;3
santos2019;MIN;grafo6680,60,edgelist;5;9,2;9
santos2019;MIN;grafo6681,75,edgelist;5;13,4;13,6
santos2019;MIN;grafo6682,63,edgelist;5;7,2;7
santos2019;MIN;grafo6683,58,edgelist;5;7;7
santos2019;MIN;grafo6684,56,edgelist;5;8;7,8
santos2019;MIN;grafo6685,47,edgelist;5;8;8,2
santos2019;MIN;grafo6686,42,edgelist;5;8;8
santos2019;MIN;grafo6687,51,edgelist;5;10;10
santos2019;MIN;grafo6688,46,edgelist;5;10;10
santos2019;MIN;grafo6689,48,edgelist;5;7;7
santos2019;MIN;grafo669,12,edgelist;5;2;2
santos2019;MIN;grafo6690,58,edgelist;5;6;6
santos2019;MIN;grafo6691,47,edgelist;5;10,2;10
santos2019;MIN;grafo6692,46,edgelist;5;10;10,4
santos2019;MIN;grafo6693,58,edgelist;5;6,6;6,4
santos2019;MIN;grafo6694,89,edgelist;5;8,8;9
santos2019;MIN;grafo6695,59,edgelist;5;11;10,6
santos2019;MIN;grafo6696,47,edgelist;5;11;11
santos2019;MIN;grafo6697,42,edgelist;5;7;7
santos2019;MIN;grafo6698,37,edgelist;5;8;8
santos2019;MIN;grafo6699,46,edgelist;5;11;11
santos2019;MIN;grafo670,15,edgelist;5;4;4
santos2019;MIN;grafo6700,75,edgelist;5;10,6;10,8
santos2019;MIN;grafo6701,47,edgelist;5;12;12,2
santos2019;MIN;grafo6702,52,edgelist;5;10;10
santos2019;MIN;grafo6703,52,edgelist;5;10;10
santos2019;MIN;grafo6704,47,edgelist;5;8;8
santos2019;MIN;grafo6705,51,edgelist;5;5;5
santos2019;MIN;grafo6706,52,edgelist;5;7;7
santos2019;MIN;grafo6707,49,edgelist;5;7;7,2
santos2019;MIN;grafo6708,49,edgelist;5;8;8,2
santos2019;MIN;grafo6709,47,edgelist;5;6;6,8
santos2019;MIN;grafo671,13,edgelist;5;3;3
santos2019;MIN;grafo6710,73,edgelist;5;9;9
santos2019;MIN;grafo6711,81,edgelist;5;9,8;10,2
santos2019;MIN;grafo6712,37,edgelist;5;3;3
santos2019;MIN;grafo6713,48,edgelist;5;9;9
santos2019;MIN;grafo6714,72,edgelist;5;10;10,2
santos2019;MIN;grafo6715,52,edgelist;5;9,2;9
santos2019;MIN;grafo6716,46,edgelist;5;6,2;6,4
santos2019;MIN;grafo6717,38,edgelist;5;6;6
santos2019;MIN;grafo6718,59,edgelist;5;7;7,4
santos2019;MIN;grafo6719,42,edgelist;5;8;8
santos2019;MIN;grafo672,39,edgelist;5;4;4
santos2019;MIN;grafo6720,79,edgelist;5;11;11
santos2019;MIN;grafo6721,56,edgelist;5;10;10
santos2019;MIN;grafo6722,58,edgelist;5;7,4;7,4
santos2019;MIN;grafo6723,46,edgelist;5;10;10
santos2019;MIN;grafo6724,46,edgelist;5;11;11
santos2019;MIN;grafo6725,86,edgelist;5;10;10,4
santos2019;MIN;grafo6726,47,edgelist;5;6;6
santos2019;MIN;grafo6727,38,edgelist;5;7;7
santos2019;MIN;grafo6728,60,edgelist;5;8,8;8,6
santos2019;MIN;grafo6729,38,edgelist;5;8;8
santos2019;MIN;grafo673,18,edgelist;5;4;4
santos2019;MIN;grafo6730,38,edgelist;5;8;8,2
santos2019;MIN;grafo6731,51,edgelist;5;9;9
santos2019;MIN;grafo6732,54,edgelist;5;8;8
santos2019;MIN;grafo6733,57,edgelist;5;6,2;6,2
santos2019;MIN;grafo6734,38,edgelist;5;4;4
santos2019;MIN;grafo6735,65,edgelist;5;11;11
santos2019;MIN;grafo6736,38,edgelist;5;8;8
santos2019;MIN;grafo6737,49,edgelist;5;8;8
santos2019;MIN;grafo6738,47,edgelist;5;11;11
santos2019;MIN;grafo6739,46,edgelist;5;10,2;10,2
santos2019;MIN;grafo674,15,edgelist;5;3;3
santos2019;MIN;grafo6740,50,edgelist;5;8;8
santos2019;MIN;grafo6741,55,edgelist;5;11,6;11,4
santos2019;MIN;grafo6742,77,edgelist;5;12;12
santos2019;MIN;grafo6743,82,edgelist;5;10,2;10,6
santos2019;MIN;grafo6744,46,edgelist;5;6;6,4
santos2019;MIN;grafo6745,35,edgelist;5;11;11
santos2019;MIN;grafo6746,38,edgelist;5;7,2;7
santos2019;MIN;grafo6747,51,edgelist;5;8,6;8,2
santos2019;MIN;grafo6748,38,edgelist;5;7;7
santos2019;MIN;grafo6749,86,edgelist;5;8,6;8,4
santos2019;MIN;grafo675,11,edgelist;5;3;3
santos2019;MIN;grafo6750,49,edgelist;5;12;12
santos2019;MIN;grafo6751,72,edgelist;5;9;8,8
santos2019;MIN;grafo6752,39,edgelist;5;8;8,2
santos2019;MIN;grafo6753,62,edgelist;5;12;12
santos2019;MIN;grafo6754,50,edgelist;5;5,6;5,4
santos2019;MIN;grafo6755,48,edgelist;5;6,2;7
santos2019;MIN;grafo6756,38,edgelist;5;8;8
santos2019;MIN;grafo6757,58,edgelist;5;12;12
santos2019;MIN;grafo6758,46,edgelist;5;11;11
santos2019;MIN;grafo6759,52,edgelist;5;6;6
santos2019;MIN;grafo676,11,edgelist;5;2;2
santos2019;MIN;grafo6760,54,edgelist;5;6;6
santos2019;MIN;grafo6761,78,edgelist;5;11,6;11,6
santos2019;MIN;grafo6762,34,edgelist;5;7;7
santos2019;MIN;grafo6763,40,edgelist;5;11;11
santos2019;MIN;grafo6764,94,edgelist;5;10,6;10,4
santos2019;MIN;grafo6765,68,edgelist;5;9;9
santos2019;MIN;grafo6766,85,edgelist;5;11,4;11,2
santos2019;MIN;grafo6767,53,edgelist;5;10;10
santos2019;MIN;grafo6768,50,edgelist;5;8;8
santos2019;MIN;grafo6769,61,edgelist;5;11;10,6
santos2019;MIN;grafo677,17,edgelist;5;4;4
santos2019;MIN;grafo6770,46,edgelist;5;8;8
santos2019;MIN;grafo6771,46,edgelist;5;7;7
santos2019;MIN;grafo6772,75,edgelist;5;11;11
santos2019;MIN;grafo6773,53,edgelist;5;9;9,2
santos2019;MIN;grafo6774,48,edgelist;5;7,6;7,8
santos2019;MIN;grafo6775,50,edgelist;5;8;8,4
santos2019;MIN;grafo6776,46,edgelist;5;11;11,2
santos2019;MIN;grafo6777,65,edgelist;5;9;8,6
santos2019;MIN;grafo6778,37,edgelist;5;6;6
santos2019;MIN;grafo6779,77,edgelist;5;10;10
santos2019;MIN;grafo678,17,edgelist;5;6;6
santos2019;MIN;grafo6780,50,edgelist;5;10;10
santos2019;MIN;grafo6781,47,edgelist;5;8;8
santos2019;MIN;grafo6782,46,edgelist;5;10;10
santos2019;MIN;grafo6783,38,edgelist;5;6;6
santos2019;MIN;grafo6784,55,edgelist;5;8,4;8,4
santos2019;MIN;grafo6785,37,edgelist;5;8;8
santos2019;MIN;grafo6786,45,edgelist;5;11;11
santos2019;MIN;grafo6787,47,edgelist;5;7;7
santos2019;MIN;grafo6788,55,edgelist;5;5,4;5,4
santos2019;MIN;grafo6789,55,edgelist;5;5;5,2
santos2019;MIN;grafo679,20,edgelist;5;4;4
santos2019;MIN;grafo6790,46,edgelist;5;13;13
santos2019;MIN;grafo6791,59,edgelist;5;9,4;9,2
santos2019;MIN;grafo6792,59,edgelist;5;9,4;9
santos2019;MIN;grafo6793,67,edgelist;5;15,2;15,4
santos2019;MIN;grafo6794,48,edgelist;5;12;12
santos2019;MIN;grafo6795,38,edgelist;5;7;7
santos2019;MIN;grafo6796,37,edgelist;5;6;6
santos2019;MIN;grafo6797,39,edgelist;5;9;9
santos2019;MIN;grafo6798,37,edgelist;5;6,2;6,2
santos2019;MIN;grafo6799,36,edgelist;5;5;5
santos2019;MIN;grafo680,37,edgelist;5;4;4
santos2019;MIN;grafo6800,53,edgelist;5;10;10
santos2019;MIN;grafo6801,55,edgelist;5;11;11
santos2019;MIN;grafo6802,74,edgelist;5;10;10
santos2019;MIN;grafo6803,61,edgelist;5;9,4;9,2
santos2019;MIN;grafo6804,48,edgelist;5;7;7
santos2019;MIN;grafo6805,62,edgelist;5;8;8
santos2019;MIN;grafo6806,83,edgelist;5;13;13,2
santos2019;MIN;grafo6807,38,edgelist;5;6;6,6
santos2019;MIN;grafo6808,39,edgelist;5;4;4
santos2019;MIN;grafo6809,46,edgelist;5;12;12
santos2019;MIN;grafo681,35,edgelist;5;8;8
santos2019;MIN;grafo6810,82,edgelist;5;10;10
santos2019;MIN;grafo6811,36,edgelist;5;5,2;5
santos2019;MIN;grafo6812,37,edgelist;5;7;7
santos2019;MIN;grafo6813,84,edgelist;5;16,6;16,8
santos2019;MIN;grafo6814,47,edgelist;5;9,8;9,4
santos2019;MIN;grafo6815,84,edgelist;5;12;11,8
santos2019;MIN;grafo6816,84,edgelist;5;12,2;12,2
santos2019;MIN;grafo6817,94,edgelist;5;16,4;16,2
santos2019;MIN;grafo6818,57,edgelist;5;9,2;9
santos2019;MIN;grafo6819,42,edgelist;5;8;8
santos2019;MIN;grafo682,16,edgelist;5;4;4
santos2019;MIN;grafo6820,46,edgelist;5;5,8;5,6
santos2019;MIN;grafo6821,47,edgelist;5;10;10
santos2019;MIN;grafo6822,47,edgelist;5;5;5
santos2019;MIN;grafo6823,47,edgelist;5;7,2;7,4
santos2019;MIN;grafo6824,38,edgelist;5;7;7
santos2019;MIN;grafo6825,35,edgelist;5;6;6
santos2019;MIN;grafo6826,36,edgelist;5;6;6
santos2019;MIN;grafo6827,53,edgelist;5;9,2;9
santos2019;MIN;grafo6828,47,edgelist;5;15;15
